date,year,data_type,cut,loc,rep,blk,row,rng,plant_no,name,plant_id,plant_name,check,plot,value,id_by_plot,id_by_plant_aug
08_08_18,2018,VIG,9,ALF16,1,4,3,8,3,EURO,8_3_3,ALF16_8_3_3_EURO,Test,8_3,2.25,ALF16_8_3_EURO,ALF16_8_3_3_EURO
08_31_16,2016,VIG,2,ALF16,1,4,3,8,3,EURO,8_3_3,ALF16_8_3_3_EURO,Test,8_3,2.25,ALF16_8_3_EURO,ALF16_8_3_3_EURO
07_14_17,2017,VIG,5,ALF16,1,4,4,8,1,OTTM,8_4_1,ALF16_8_4_1_OTTM,Test,8_4,2.25,ALF16_8_4_OTTM,ALF16_8_4_1_OTTM
10_04_17,2017,VIG,7,ALF16,1,4,4,8,2,OTTM,8_4_2,ALF16_8_4_2_OTTM,Test,8_4,2.25,ALF16_8_4_OTTM,ALF16_8_4_2_OTTM
08_08_18,2018,VIG,9,ALF16,1,4,5,8,2,OTTM,8_5_2,ALF16_8_5_2_OTTM,Test,8_5,2.25,ALF16_8_5_OTTM,ALF16_8_5_2_OTTM
08_08_18,2018,VIG,9,ALF16,1,4,5,8,3,OTTM,8_5_3,ALF16_8_5_3_OTTM,Test,8_5,2.25,ALF16_8_5_OTTM,ALF16_8_5_3_OTTM
08_08_18,2018,VIG,9,ALF16,1,4,5,8,4,OTTM,8_5_4,ALF16_8_5_4_OTTM,Test,8_5,2.25,ALF16_8_5_OTTM,ALF16_8_5_4_OTTM
10_31_18,2018,VIG,10,ALF16,1,4,5,8,6,OTTM,8_5_6,ALF16_8_5_6_OTTM,Test,8_5,2.25,ALF16_8_5_OTTM,ALF16_8_5_6_OTTM
10_31_18,2018,VIG,10,ALF16,1,4,6,8,5,CASIA,8_6_5,ALF16_8_6_5_CASIA,Test,8_6,2.25,ALF16_8_6_CASIA,ALF16_8_6_5_CASIA
08_08_18,2018,VIG,9,ALF16,1,4,6,8,6,CASIA,8_6_6,ALF16_8_6_6_CASIA,Test,8_6,2.25,ALF16_8_6_CASIA,ALF16_8_6_6_CASIA
08_31_16,2016,VIG,2,ALF16,1,4,6,8,6,CASIA,8_6_6,ALF16_8_6_6_CASIA,Test,8_6,2.25,ALF16_8_6_CASIA,ALF16_8_6_6_CASIA
10_31_18,2018,VIG,10,ALF16,2,4,7,8,2,CASIA,8_7_2,ALF16_8_7_2_CASIA,Test,8_7,2.25,ALF16_8_7_CASIA,ALF16_8_7_2_CASIA
10_31_18,2018,VIG,10,ALF16,2,4,7,8,4,CASIA,8_7_4,ALF16_8_7_4_CASIA,Test,8_7,2.25,ALF16_8_7_CASIA,ALF16_8_7_4_CASIA
07_14_17,2017,VIG,5,ALF16,2,4,8,8,4,SIBR,8_8_4,ALF16_8_8_4_SIBR,Test,8_8,2.25,ALF16_8_8_SIBR,ALF16_8_8_4_SIBR
10_31_18,2018,VIG,10,ALF16,2,4,8,8,5,SIBR,8_8_5,ALF16_8_8_5_SIBR,Test,8_8,2.25,ALF16_8_8_SIBR,ALF16_8_8_5_SIBR
10_31_18,2018,VIG,10,ALF16,2,4,8,8,6,SIBR,8_8_6,ALF16_8_8_6_SIBR,Test,8_8,2.25,ALF16_8_8_SIBR,ALF16_8_8_6_SIBR
10_31_18,2018,VIG,10,ALF16,2,4,9,8,3,CASIA,8_9_3,ALF16_8_9_3_CASIA,Test,8_9,2.25,ALF16_8_9_CASIA,ALF16_8_9_3_CASIA
10_04_17,2017,VIG,7,ALF16,3,2,18,3,1,Hybriforce3400,3_18_1,ALF16_3_18_1_Hybriforce3400,Check3,3_18,2.3684,ALF16_Hybriforce3400,ALF16_Hybriforce3400
08_17_17,2017,VIG,6,ALF16,4,1,24,1,1,Vernal,1_24_1,ALF16_1_24_1_Vernal,Check4,1_24,2.3684,ALF16_Vernal,ALF16_Vernal
08_31_16,2016,VIG,2,ALF16,2,1,11,1,1,SIBR,1_11_1,ALF16_1_11_1_SIBR,Test,1_11,2.3684,ALF16_1_11_SIBR,ALF16_1_11_1_SIBR
10_04_17,2017,VIG,7,ALF16,3,1,13,1,2,SIBR,1_13_2,ALF16_1_13_2_SIBR,Test,1_13,2.3684,ALF16_1_13_SIBR,ALF16_1_13_2_SIBR
10_04_17,2017,VIG,7,ALF16,3,1,15,1,4,SIBR,1_15_4,ALF16_1_15_4_SIBR,Test,1_15,2.3684,ALF16_1_15_SIBR,ALF16_1_15_4_SIBR
08_17_17,2017,VIG,6,ALF16,4,1,20,1,3,CASIA,1_20_3,ALF16_1_20_3_CASIA,Test,1_20,2.3684,ALF16_1_20_CASIA,ALF16_1_20_3_CASIA
08_31_16,2016,VIG,2,ALF16,2,1,7,1,6,CASIA,1_7_6,ALF16_1_7_6_CASIA,Test,1_7,2.3684,ALF16_1_7_CASIA,ALF16_1_7_6_CASIA
08_31_16,2016,VIG,2,ALF16,2,1,8,1,1,OTTM,1_8_1,ALF16_1_8_1_OTTM,Test,1_8,2.3684,ALF16_1_8_OTTM,ALF16_1_8_1_OTTM
08_31_16,2016,VIG,2,ALF16,2,1,9,1,3,EURO,1_9_3,ALF16_1_9_3_EURO,Test,1_9,2.3684,ALF16_1_9_EURO,ALF16_1_9_3_EURO
08_31_16,2016,VIG,2,ALF16,2,1,11,2,1,EURO,2_11_1,ALF16_2_11_1_EURO,Test,2_11,2.3684,ALF16_2_11_EURO,ALF16_2_11_1_EURO
08_31_16,2016,VIG,2,ALF16,2,1,12,2,6,CASIA,2_12_6,ALF16_2_12_6_CASIA,Test,2_12,2.3684,ALF16_2_12_CASIA,ALF16_2_12_6_CASIA
10_04_17,2017,VIG,7,ALF16,3,1,17,2,2,OTTM,2_17_2,ALF16_2_17_2_OTTM,Test,2_17,2.3684,ALF16_2_17_OTTM,ALF16_2_17_2_OTTM
10_04_17,2017,VIG,7,ALF16,3,1,18,2,3,SIBR,2_18_3,ALF16_2_18_3_SIBR,Test,2_18,2.3684,ALF16_2_18_SIBR,ALF16_2_18_3_SIBR
08_17_17,2017,VIG,6,ALF16,4,1,21,2,2,EURO,2_21_2,ALF16_2_21_2_EURO,Test,2_21,2.3684,ALF16_2_21_EURO,ALF16_2_21_2_EURO
08_17_17,2017,VIG,6,ALF16,4,1,22,2,1,SIBR,2_22_1,ALF16_2_22_1_SIBR,Test,2_22,2.3684,ALF16_2_22_SIBR,ALF16_2_22_1_SIBR
08_17_17,2017,VIG,6,ALF16,4,1,24,2,1,SIBR,2_24_1,ALF16_2_24_1_SIBR,Test,2_24,2.3684,ALF16_2_24_SIBR,ALF16_2_24_1_SIBR
08_31_16,2016,VIG,2,ALF16,2,1,8,2,4,CASIA,2_8_4,ALF16_2_8_4_CASIA,Test,2_8,2.3684,ALF16_2_8_CASIA,ALF16_2_8_4_CASIA
08_31_16,2016,VIG,2,ALF16,2,2,10,3,2,EURO,3_10_2,ALF16_3_10_2_EURO,Test,3_10,2.3684,ALF16_3_10_EURO,ALF16_3_10_2_EURO
08_31_16,2016,VIG,2,ALF16,2,2,10,3,5,EURO,3_10_5,ALF16_3_10_5_EURO,Test,3_10,2.3684,ALF16_3_10_EURO,ALF16_3_10_5_EURO
08_31_16,2016,VIG,2,ALF16,2,2,11,3,1,SIBR,3_11_1,ALF16_3_11_1_SIBR,Test,3_11,2.3684,ALF16_3_11_SIBR,ALF16_3_11_1_SIBR
08_31_16,2016,VIG,2,ALF16,2,2,11,3,5,SIBR,3_11_5,ALF16_3_11_5_SIBR,Test,3_11,2.3684,ALF16_3_11_SIBR,ALF16_3_11_5_SIBR
08_31_16,2016,VIG,2,ALF16,2,2,12,3,5,CASIA,3_12_5,ALF16_3_12_5_CASIA,Test,3_12,2.3684,ALF16_3_12_CASIA,ALF16_3_12_5_CASIA
10_04_17,2017,VIG,7,ALF16,3,2,14,3,6,OTTM,3_14_6,ALF16_3_14_6_OTTM,Test,3_14,2.3684,ALF16_3_14_OTTM,ALF16_3_14_6_OTTM
10_04_17,2017,VIG,7,ALF16,3,2,17,3,6,SIBR,3_17_6,ALF16_3_17_6_SIBR,Test,3_17,2.3684,ALF16_3_17_SIBR,ALF16_3_17_6_SIBR
08_31_16,2016,VIG,2,ALF16,2,2,7,3,3,CASIA,3_7_3,ALF16_3_7_3_CASIA,Test,3_7,2.3684,ALF16_3_7_CASIA,ALF16_3_7_3_CASIA
08_31_16,2016,VIG,2,ALF16,2,2,8,3,2,SIBR,3_8_2,ALF16_3_8_2_SIBR,Test,3_8,2.3684,ALF16_3_8_SIBR,ALF16_3_8_2_SIBR
08_31_16,2016,VIG,2,ALF16,2,2,11,4,2,OTTM,4_11_2,ALF16_4_11_2_OTTM,Test,4_11,2.3684,ALF16_4_11_OTTM,ALF16_4_11_2_OTTM
10_04_17,2017,VIG,7,ALF16,3,2,13,4,6,OTTM,4_13_6,ALF16_4_13_6_OTTM,Test,4_13,2.3684,ALF16_4_13_OTTM,ALF16_4_13_6_OTTM
08_17_17,2017,VIG,6,ALF16,4,2,20,4,4,SIBR,4_20_4,ALF16_4_20_4_SIBR,Test,4_20,2.3684,ALF16_4_20_SIBR,ALF16_4_20_4_SIBR
08_31_16,2016,VIG,2,ALF16,2,2,9,4,1,OTTM,4_9_1,ALF16_4_9_1_OTTM,Test,4_9,2.3684,ALF16_4_9_OTTM,ALF16_4_9_1_OTTM
08_31_16,2016,VIG,2,ALF16,2,3,10,5,1,EURO,5_10_1,ALF16_5_10_1_EURO,Test,5_10,2.3684,ALF16_5_10_EURO,ALF16_5_10_1_EURO
08_31_16,2016,VIG,2,ALF16,2,3,11,5,5,EURO,5_11_5,ALF16_5_11_5_EURO,Test,5_11,2.3684,ALF16_5_11_EURO,ALF16_5_11_5_EURO
08_31_16,2016,VIG,2,ALF16,2,3,12,5,3,CASIA,5_12_3,ALF16_5_12_3_CASIA,Test,5_12,2.3684,ALF16_5_12_CASIA,ALF16_5_12_3_CASIA
08_31_16,2016,VIG,2,ALF16,2,3,12,5,4,CASIA,5_12_4,ALF16_5_12_4_CASIA,Test,5_12,2.3684,ALF16_5_12_CASIA,ALF16_5_12_4_CASIA
08_31_16,2016,VIG,2,ALF16,2,3,12,5,6,CASIA,5_12_6,ALF16_5_12_6_CASIA,Test,5_12,2.3684,ALF16_5_12_CASIA,ALF16_5_12_6_CASIA
10_04_17,2017,VIG,7,ALF16,3,3,17,5,4,CASIA,5_17_4,ALF16_5_17_4_CASIA,Test,5_17,2.3684,ALF16_5_17_CASIA,ALF16_5_17_4_CASIA
08_31_16,2016,VIG,2,ALF16,2,3,8,5,6,SIBR,5_8_6,ALF16_5_8_6_SIBR,Test,5_8,2.3684,ALF16_5_8_SIBR,ALF16_5_8_6_SIBR
08_31_16,2016,VIG,2,ALF16,2,4,11,7,4,EURO,7_11_4,ALF16_7_11_4_EURO,Test,7_11,2.3684,ALF16_7_11_EURO,ALF16_7_11_4_EURO
08_31_16,2016,VIG,2,ALF16,2,4,12,7,4,OTTM,7_12_4,ALF16_7_12_4_OTTM,Test,7_12,2.3684,ALF16_7_12_OTTM,ALF16_7_12_4_OTTM
08_17_17,2017,VIG,6,ALF16,4,4,19,7,1,CASIA,7_19_1,ALF16_7_19_1_CASIA,Test,7_19,2.3684,ALF16_7_19_CASIA,ALF16_7_19_1_CASIA
08_31_16,2016,VIG,2,ALF16,2,4,7,7,1,EURO,7_7_1,ALF16_7_7_1_EURO,Test,7_7,2.3684,ALF16_7_7_EURO,ALF16_7_7_1_EURO
08_31_16,2016,VIG,2,ALF16,2,4,10,8,2,EURO,8_10_2,ALF16_8_10_2_EURO,Test,8_10,2.3684,ALF16_8_10_EURO,ALF16_8_10_2_EURO
08_31_16,2016,VIG,2,ALF16,2,4,10,8,4,EURO,8_10_4,ALF16_8_10_4_EURO,Test,8_10,2.3684,ALF16_8_10_EURO,ALF16_8_10_4_EURO
08_31_16,2016,VIG,2,ALF16,2,4,12,8,5,SIBR,8_12_5,ALF16_8_12_5_SIBR,Test,8_12,2.3684,ALF16_8_12_SIBR,ALF16_8_12_5_SIBR
10_04_17,2017,VIG,7,ALF16,3,4,15,8,3,SIBR,8_15_3,ALF16_8_15_3_SIBR,Test,8_15,2.3684,ALF16_8_15_SIBR,ALF16_8_15_3_SIBR
10_04_17,2017,VIG,7,ALF16,3,4,17,8,1,CASIA,8_17_1,ALF16_8_17_1_CASIA,Test,8_17,2.3684,ALF16_8_17_CASIA,ALF16_8_17_1_CASIA
08_17_17,2017,VIG,6,ALF16,4,4,24,8,2,CASIA,8_24_2,ALF16_8_24_2_CASIA,Test,8_24,2.3684,ALF16_8_24_CASIA,ALF16_8_24_2_CASIA
08_31_16,2016,VIG,2,ALF16,2,4,7,8,3,CASIA,8_7_3,ALF16_8_7_3_CASIA,Test,8_7,2.3684,ALF16_8_7_CASIA,ALF16_8_7_3_CASIA
08_31_16,2016,VIG,2,ALF16,2,4,8,8,4,SIBR,8_8_4,ALF16_8_8_4_SIBR,Test,8_8,2.3684,ALF16_8_8_SIBR,ALF16_8_8_4_SIBR
10_31_18,2018,VIG,10,ALF16,3,1,14,1,3,OTTM,1_14_3,ALF16_1_14_3_OTTM,Test,1_14,2.4545,ALF16_1_14_OTTM,ALF16_1_14_3_OTTM
10_31_18,2018,VIG,10,ALF16,3,1,15,1,2,SIBR,1_15_2,ALF16_1_15_2_SIBR,Test,1_15,2.4545,ALF16_1_15_SIBR,ALF16_1_15_2_SIBR
10_31_18,2018,VIG,10,ALF16,3,1,18,1,5,CASIA,1_18_5,ALF16_1_18_5_CASIA,Test,1_18,2.4545,ALF16_1_18_CASIA,ALF16_1_18_5_CASIA
10_31_18,2018,VIG,10,ALF16,3,1,17,2,1,OTTM,2_17_1,ALF16_2_17_1_OTTM,Test,2_17,2.4545,ALF16_2_17_OTTM,ALF16_2_17_1_OTTM
10_31_18,2018,VIG,10,ALF16,3,2,13,3,3,SIBR,3_13_3,ALF16_3_13_3_SIBR,Test,3_13,2.4545,ALF16_3_13_SIBR,ALF16_3_13_3_SIBR
10_31_18,2018,VIG,10,ALF16,3,2,16,3,4,CASIA,3_16_4,ALF16_3_16_4_CASIA,Test,3_16,2.4545,ALF16_3_16_CASIA,ALF16_3_16_4_CASIA
10_31_18,2018,VIG,10,ALF16,3,2,16,3,6,CASIA,3_16_6,ALF16_3_16_6_CASIA,Test,3_16,2.4545,ALF16_3_16_CASIA,ALF16_3_16_6_CASIA
10_31_18,2018,VIG,10,ALF16,3,2,17,3,5,SIBR,3_17_5,ALF16_3_17_5_SIBR,Test,3_17,2.4545,ALF16_3_17_SIBR,ALF16_3_17_5_SIBR
10_31_18,2018,VIG,10,ALF16,3,2,14,4,6,OTTM,4_14_6,ALF16_4_14_6_OTTM,Test,4_14,2.4545,ALF16_4_14_OTTM,ALF16_4_14_6_OTTM
10_31_18,2018,VIG,10,ALF16,3,2,17,4,3,EURO,4_17_3,ALF16_4_17_3_EURO,Test,4_17,2.4545,ALF16_4_17_EURO,ALF16_4_17_3_EURO
10_31_18,2018,VIG,10,ALF16,3,3,13,6,6,OTTM,6_13_6,ALF16_6_13_6_OTTM,Test,6_13,2.4545,ALF16_6_13_OTTM,ALF16_6_13_6_OTTM
05_16_17,2017,VIG,4,ALF16,1,4,1,7,3,EURO,7_1_3,ALF16_7_1_3_EURO,Test,7_1,2.4545,ALF16_7_1_EURO,ALF16_7_1_3_EURO
05_16_17,2017,VIG,4,ALF16,2,4,10,7,1,CASIA,7_10_1,ALF16_7_10_1_CASIA,Test,7_10,2.4545,ALF16_7_10_CASIA,ALF16_7_10_1_CASIA
05_16_17,2017,VIG,4,ALF16,2,4,12,7,4,OTTM,7_12_4,ALF16_7_12_4_OTTM,Test,7_12,2.4545,ALF16_7_12_OTTM,ALF16_7_12_4_OTTM
05_16_17,2017,VIG,4,ALF16,3,4,14,7,2,SIBR,7_14_2,ALF16_7_14_2_SIBR,Test,7_14,2.4545,ALF16_7_14_SIBR,ALF16_7_14_2_SIBR
05_16_17,2017,VIG,4,ALF16,3,4,15,7,4,SIBR,7_15_4,ALF16_7_15_4_SIBR,Test,7_15,2.4545,ALF16_7_15_SIBR,ALF16_7_15_4_SIBR
10_31_18,2018,VIG,10,ALF16,3,4,17,7,6,EURO,7_17_6,ALF16_7_17_6_EURO,Test,7_17,2.4545,ALF16_7_17_EURO,ALF16_7_17_6_EURO
10_31_18,2018,VIG,10,ALF16,3,4,18,7,2,OTTM,7_18_2,ALF16_7_18_2_OTTM,Test,7_18,2.4545,ALF16_7_18_OTTM,ALF16_7_18_2_OTTM
05_16_17,2017,VIG,4,ALF16,4,4,19,7,1,CASIA,7_19_1,ALF16_7_19_1_CASIA,Test,7_19,2.4545,ALF16_7_19_CASIA,ALF16_7_19_1_CASIA
05_16_17,2017,VIG,4,ALF16,4,4,19,7,3,CASIA,7_19_3,ALF16_7_19_3_CASIA,Test,7_19,2.4545,ALF16_7_19_CASIA,ALF16_7_19_3_CASIA
05_16_17,2017,VIG,4,ALF16,4,4,20,7,3,EURO,7_20_3,ALF16_7_20_3_EURO,Test,7_20,2.4545,ALF16_7_20_EURO,ALF16_7_20_3_EURO
05_16_17,2017,VIG,4,ALF16,4,4,20,7,4,EURO,7_20_4,ALF16_7_20_4_EURO,Test,7_20,2.4545,ALF16_7_20_EURO,ALF16_7_20_4_EURO
05_16_17,2017,VIG,4,ALF16,4,4,21,7,2,EURO,7_21_2,ALF16_7_21_2_EURO,Test,7_21,2.4545,ALF16_7_21_EURO,ALF16_7_21_2_EURO
05_16_17,2017,VIG,4,ALF16,4,4,23,7,3,SIBR,7_23_3,ALF16_7_23_3_SIBR,Test,7_23,2.4545,ALF16_7_23_SIBR,ALF16_7_23_3_SIBR
05_16_17,2017,VIG,4,ALF16,2,4,9,7,5,OTTM,7_9_5,ALF16_7_9_5_OTTM,Test,7_9,2.4545,ALF16_7_9_OTTM,ALF16_7_9_5_OTTM
10_31_18,2018,VIG,10,ALF16,3,4,13,8,3,EURO,8_13_3,ALF16_8_13_3_EURO,Test,8_13,2.4545,ALF16_8_13_EURO,ALF16_8_13_3_EURO
05_16_17,2017,VIG,4,ALF16,3,4,14,8,3,CASIA,8_14_3,ALF16_8_14_3_CASIA,Test,8_14,2.4545,ALF16_8_14_CASIA,ALF16_8_14_3_CASIA
10_31_18,2018,VIG,10,ALF16,3,4,15,8,2,SIBR,8_15_2,ALF16_8_15_2_SIBR,Test,8_15,2.4545,ALF16_8_15_SIBR,ALF16_8_15_2_SIBR
05_16_17,2017,VIG,4,ALF16,3,4,17,8,4,CASIA,8_17_4,ALF16_8_17_4_CASIA,Test,8_17,2.4545,ALF16_8_17_CASIA,ALF16_8_17_4_CASIA
10_31_18,2018,VIG,10,ALF16,3,4,18,8,6,OTTM,8_18_6,ALF16_8_18_6_OTTM,Test,8_18,2.4545,ALF16_8_18_OTTM,ALF16_8_18_6_OTTM
05_16_17,2017,VIG,4,ALF16,4,4,24,8,2,CASIA,8_24_2,ALF16_8_24_2_CASIA,Test,8_24,2.4545,ALF16_8_24_CASIA,ALF16_8_24_2_CASIA
10_04_17,2017,VIG,7,ALF16,2,4,11,8,3,55H94,8_11_3,ALF16_8_11_3_55H94,Check1,8_11,2.475,ALF16_55H94,ALF16_55H94
10_04_17,2017,VIG,7,ALF16,2,2,7,4,4,Hybriforce3400,4_7_4,ALF16_4_7_4_Hybriforce3400,Check3,4_7,2.475,ALF16_Hybriforce3400,ALF16_Hybriforce3400
10_04_17,2017,VIG,7,ALF16,1,3,2,6,2,Vernal,6_2_2,ALF16_6_2_2_Vernal,Check4,6_2,2.475,ALF16_Vernal,ALF16_Vernal
10_04_17,2017,VIG,7,ALF16,4,1,23,1,3,CASIA,1_23_3,ALF16_1_23_3_CASIA,Test,1_23,2.475,ALF16_1_23_CASIA,ALF16_1_23_3_CASIA
10_04_17,2017,VIG,7,ALF16,4,1,19,2,1,OTTM,2_19_1,ALF16_2_19_1_OTTM,Test,2_19,2.475,ALF16_2_19_OTTM,ALF16_2_19_1_OTTM
10_04_17,2017,VIG,7,ALF16,1,1,6,2,2,CASIA,2_6_2,ALF16_2_6_2_CASIA,Test,2_6,2.475,ALF16_2_6_CASIA,ALF16_2_6_2_CASIA
05_16_17,2017,VIG,4,ALF16,2,2,11,3,6,SIBR,3_11_6,ALF16_3_11_6_SIBR,Test,3_11,2.475,ALF16_3_11_SIBR,ALF16_3_11_6_SIBR
05_16_17,2017,VIG,4,ALF16,3,2,13,3,3,SIBR,3_13_3,ALF16_3_13_3_SIBR,Test,3_13,2.475,ALF16_3_13_SIBR,ALF16_3_13_3_SIBR
10_04_17,2017,VIG,7,ALF16,4,2,20,3,3,SIBR,3_20_3,ALF16_3_20_3_SIBR,Test,3_20,2.475,ALF16_3_20_SIBR,ALF16_3_20_3_SIBR
10_04_17,2017,VIG,7,ALF16,2,2,10,4,6,SIBR,4_10_6,ALF16_4_10_6_SIBR,Test,4_10,2.475,ALF16_4_10_SIBR,ALF16_4_10_6_SIBR
10_04_17,2017,VIG,7,ALF16,1,2,2,4,1,SIBR,4_2_1,ALF16_4_2_1_SIBR,Test,4_2,2.475,ALF16_4_2_SIBR,ALF16_4_2_1_SIBR
10_04_17,2017,VIG,7,ALF16,1,2,6,4,2,SIBR,4_6_2,ALF16_4_6_2_SIBR,Test,4_6,2.475,ALF16_4_6_SIBR,ALF16_4_6_2_SIBR
10_04_17,2017,VIG,7,ALF16,4,3,19,5,2,OTTM,5_19_2,ALF16_5_19_2_OTTM,Test,5_19,2.475,ALF16_5_19_OTTM,ALF16_5_19_2_OTTM
10_04_17,2017,VIG,7,ALF16,4,3,21,5,3,SIBR,5_21_3,ALF16_5_21_3_SIBR,Test,5_21,2.475,ALF16_5_21_SIBR,ALF16_5_21_3_SIBR
10_04_17,2017,VIG,7,ALF16,2,3,8,5,2,SIBR,5_8_2,ALF16_5_8_2_SIBR,Test,5_8,2.475,ALF16_5_8_SIBR,ALF16_5_8_2_SIBR
10_04_17,2017,VIG,7,ALF16,2,3,9,5,2,OTTM,5_9_2,ALF16_5_9_2_OTTM,Test,5_9,2.475,ALF16_5_9_OTTM,ALF16_5_9_2_OTTM
10_04_17,2017,VIG,7,ALF16,2,3,10,6,6,OTTM,6_10_6,ALF16_6_10_6_OTTM,Test,6_10,2.475,ALF16_6_10_OTTM,ALF16_6_10_6_OTTM
10_04_17,2017,VIG,7,ALF16,2,3,11,6,2,EURO,6_11_2,ALF16_6_11_2_EURO,Test,6_11,2.475,ALF16_6_11_EURO,ALF16_6_11_2_EURO
10_04_17,2017,VIG,7,ALF16,2,4,10,7,2,CASIA,7_10_2,ALF16_7_10_2_CASIA,Test,7_10,2.475,ALF16_7_10_CASIA,ALF16_7_10_2_CASIA
10_04_17,2017,VIG,7,ALF16,2,4,12,7,4,OTTM,7_12_4,ALF16_7_12_4_OTTM,Test,7_12,2.475,ALF16_7_12_OTTM,ALF16_7_12_4_OTTM
10_04_17,2017,VIG,7,ALF16,4,4,22,7,4,SIBR,7_22_4,ALF16_7_22_4_SIBR,Test,7_22,2.475,ALF16_7_22_SIBR,ALF16_7_22_4_SIBR
10_04_17,2017,VIG,7,ALF16,4,4,22,7,6,SIBR,7_22_6,ALF16_7_22_6_SIBR,Test,7_22,2.475,ALF16_7_22_SIBR,ALF16_7_22_6_SIBR
10_04_17,2017,VIG,7,ALF16,1,4,5,7,3,SIBR,7_5_3,ALF16_7_5_3_SIBR,Test,7_5,2.475,ALF16_7_5_SIBR,ALF16_7_5_3_SIBR
10_04_17,2017,VIG,7,ALF16,1,4,5,7,4,SIBR,7_5_4,ALF16_7_5_4_SIBR,Test,7_5,2.475,ALF16_7_5_SIBR,ALF16_7_5_4_SIBR
10_04_17,2017,VIG,7,ALF16,2,4,8,7,5,OTTM,7_8_5,ALF16_7_8_5_OTTM,Test,7_8,2.475,ALF16_7_8_OTTM,ALF16_7_8_5_OTTM
10_04_17,2017,VIG,7,ALF16,4,4,19,8,6,OTTM,8_19_6,ALF16_8_19_6_OTTM,Test,8_19,2.475,ALF16_8_19_OTTM,ALF16_8_19_6_OTTM
10_04_17,2017,VIG,7,ALF16,1,4,2,8,4,CASIA,8_2_4,ALF16_8_2_4_CASIA,Test,8_2,2.475,ALF16_8_2_CASIA,ALF16_8_2_4_CASIA
10_04_17,2017,VIG,7,ALF16,2,4,8,8,4,SIBR,8_8_4,ALF16_8_8_4_SIBR,Test,8_8,2.475,ALF16_8_8_SIBR,ALF16_8_8_4_SIBR
07_04_18,2018,VIG,8,ALF16,1,1,1,1,4,OTTM,1_1_4,ALF16_1_1_4_OTTM,Test,1_1,2.5714,ALF16_1_1_OTTM,ALF16_1_1_4_OTTM
07_04_18,2018,VIG,8,ALF16,2,1,10,1,1,OTTM,1_10_1,ALF16_1_10_1_OTTM,Test,1_10,2.5714,ALF16_1_10_OTTM,ALF16_1_10_1_OTTM
07_14_17,2017,VIG,5,ALF16,2,1,11,1,3,SIBR,1_11_3,ALF16_1_11_3_SIBR,Test,1_11,2.5714,ALF16_1_11_SIBR,ALF16_1_11_3_SIBR
07_14_17,2017,VIG,5,ALF16,2,1,11,1,4,SIBR,1_11_4,ALF16_1_11_4_SIBR,Test,1_11,2.5714,ALF16_1_11_SIBR,ALF16_1_11_4_SIBR
07_14_17,2017,VIG,5,ALF16,2,1,12,1,4,EURO,1_12_4,ALF16_1_12_4_EURO,Test,1_12,2.5714,ALF16_1_12_EURO,ALF16_1_12_4_EURO
07_14_17,2017,VIG,5,ALF16,2,1,12,1,6,EURO,1_12_6,ALF16_1_12_6_EURO,Test,1_12,2.5714,ALF16_1_12_EURO,ALF16_1_12_6_EURO
07_04_18,2018,VIG,8,ALF16,1,1,6,1,5,EURO,1_6_5,ALF16_1_6_5_EURO,Test,1_6,2.5714,ALF16_1_6_EURO,ALF16_1_6_5_EURO
07_14_17,2017,VIG,5,ALF16,2,1,9,1,1,EURO,1_9_1,ALF16_1_9_1_EURO,Test,1_9,2.5714,ALF16_1_9_EURO,ALF16_1_9_1_EURO
07_14_17,2017,VIG,5,ALF16,2,1,7,2,3,OTTM,2_7_3,ALF16_2_7_3_OTTM,Test,2_7,2.5714,ALF16_2_7_OTTM,ALF16_2_7_3_OTTM
07_14_17,2017,VIG,5,ALF16,2,2,12,3,1,CASIA,3_12_1,ALF16_3_12_1_CASIA,Test,3_12,2.5714,ALF16_3_12_CASIA,ALF16_3_12_1_CASIA
07_14_17,2017,VIG,5,ALF16,2,2,9,3,1,CASIA,3_9_1,ALF16_3_9_1_CASIA,Test,3_9,2.5714,ALF16_3_9_CASIA,ALF16_3_9_1_CASIA
07_14_17,2017,VIG,5,ALF16,2,2,11,4,2,OTTM,4_11_2,ALF16_4_11_2_OTTM,Test,4_11,2.5714,ALF16_4_11_OTTM,ALF16_4_11_2_OTTM
07_14_17,2017,VIG,5,ALF16,2,2,11,4,3,OTTM,4_11_3,ALF16_4_11_3_OTTM,Test,4_11,2.5714,ALF16_4_11_OTTM,ALF16_4_11_3_OTTM
07_04_18,2018,VIG,8,ALF16,3,2,13,4,2,OTTM,4_13_2,ALF16_4_13_2_OTTM,Test,4_13,2.5714,ALF16_4_13_OTTM,ALF16_4_13_2_OTTM
07_14_17,2017,VIG,5,ALF16,2,2,9,4,6,OTTM,4_9_6,ALF16_4_9_6_OTTM,Test,4_9,2.5714,ALF16_4_9_OTTM,ALF16_4_9_6_OTTM
07_14_17,2017,VIG,5,ALF16,2,3,11,5,6,EURO,5_11_6,ALF16_5_11_6_EURO,Test,5_11,2.5714,ALF16_5_11_EURO,ALF16_5_11_6_EURO
07_04_18,2018,VIG,8,ALF16,2,3,9,5,1,OTTM,5_9_1,ALF16_5_9_1_OTTM,Test,5_9,2.5714,ALF16_5_9_OTTM,ALF16_5_9_1_OTTM
