date,data_type,cut,Loc,rep,blk,row,rng,plant_no,name,plant_id,plant_names,plot,value,id_by_plot,id_by_plant_aug
09_22_19,HGT,5,ALF16,1,2,3,3,1,CASIA,3_3_1,ALF16_3_3_1_CASIA,3_3,NA,ALF16_3_3_CASIA,ALF16_3_3_1_CASIA
09_22_19,HGT,5,ALF16,1,2,3,3,2,CASIA,3_3_2,ALF16_3_3_2_CASIA,3_3,NA,ALF16_3_3_CASIA,ALF16_3_3_2_CASIA
09_22_19,HGT,5,ALF16,1,2,3,3,3,CASIA,3_3_3,ALF16_3_3_3_CASIA,3_3,NA,ALF16_3_3_CASIA,ALF16_3_3_3_CASIA
09_22_19,HGT,5,ALF16,1,2,3,3,4,CASIA,3_3_4,ALF16_3_3_4_CASIA,3_3,NA,ALF16_3_3_CASIA,ALF16_3_3_4_CASIA
09_22_19,HGT,5,ALF16,1,2,3,3,5,CASIA,3_3_5,ALF16_3_3_5_CASIA,3_3,52.5,ALF16_3_3_CASIA,ALF16_3_3_5_CASIA
09_22_19,HGT,5,ALF16,1,2,3,3,6,CASIA,3_3_6,ALF16_3_3_6_CASIA,3_3,67.5,ALF16_3_3_CASIA,ALF16_3_3_6_CASIA
07_12_17,HGT,1,ALF16,1,2,4,3,1,OTTM,3_4_1,ALF16_3_4_1_OTTM,3_4,55,ALF16_3_4_OTTM,ALF16_3_4_1_OTTM
07_12_17,HGT,1,ALF16,1,2,4,3,2,OTTM,3_4_2,ALF16_3_4_2_OTTM,3_4,40,ALF16_3_4_OTTM,ALF16_3_4_2_OTTM
07_12_17,HGT,1,ALF16,1,2,4,3,3,OTTM,3_4_3,ALF16_3_4_3_OTTM,3_4,55,ALF16_3_4_OTTM,ALF16_3_4_3_OTTM
07_12_17,HGT,1,ALF16,1,2,4,3,4,OTTM,3_4_4,ALF16_3_4_4_OTTM,3_4,NA,ALF16_3_4_OTTM,ALF16_3_4_4_OTTM
07_12_17,HGT,1,ALF16,1,2,4,3,5,OTTM,3_4_5,ALF16_3_4_5_OTTM,3_4,NA,ALF16_3_4_OTTM,ALF16_3_4_5_OTTM
07_12_17,HGT,1,ALF16,1,2,4,3,6,OTTM,3_4_6,ALF16_3_4_6_OTTM,3_4,50,ALF16_3_4_OTTM,ALF16_3_4_6_OTTM
08_18_17,HGT,2,ALF16,1,2,4,3,1,OTTM,3_4_1,ALF16_3_4_1_OTTM,3_4,65,ALF16_3_4_OTTM,ALF16_3_4_1_OTTM
08_18_17,HGT,2,ALF16,1,2,4,3,2,OTTM,3_4_2,ALF16_3_4_2_OTTM,3_4,40,ALF16_3_4_OTTM,ALF16_3_4_2_OTTM
08_18_17,HGT,2,ALF16,1,2,4,3,3,OTTM,3_4_3,ALF16_3_4_3_OTTM,3_4,55,ALF16_3_4_OTTM,ALF16_3_4_3_OTTM
08_18_17,HGT,2,ALF16,1,2,4,3,4,OTTM,3_4_4,ALF16_3_4_4_OTTM,3_4,NA,ALF16_3_4_OTTM,ALF16_3_4_4_OTTM
08_18_17,HGT,2,ALF16,1,2,4,3,5,OTTM,3_4_5,ALF16_3_4_5_OTTM,3_4,NA,ALF16_3_4_OTTM,ALF16_3_4_5_OTTM
08_18_17,HGT,2,ALF16,1,2,4,3,6,OTTM,3_4_6,ALF16_3_4_6_OTTM,3_4,55,ALF16_3_4_OTTM,ALF16_3_4_6_OTTM
10_05_17,HGT,3,ALF16,1,2,4,3,1,OTTM,3_4_1,ALF16_3_4_1_OTTM,3_4,60,ALF16_3_4_OTTM,ALF16_3_4_1_OTTM
10_05_17,HGT,3,ALF16,1,2,4,3,2,OTTM,3_4_2,ALF16_3_4_2_OTTM,3_4,22.5,ALF16_3_4_OTTM,ALF16_3_4_2_OTTM
10_05_17,HGT,3,ALF16,1,2,4,3,3,OTTM,3_4_3,ALF16_3_4_3_OTTM,3_4,45,ALF16_3_4_OTTM,ALF16_3_4_3_OTTM
10_05_17,HGT,3,ALF16,1,2,4,3,4,OTTM,3_4_4,ALF16_3_4_4_OTTM,3_4,NA,ALF16_3_4_OTTM,ALF16_3_4_4_OTTM
10_05_17,HGT,3,ALF16,1,2,4,3,5,OTTM,3_4_5,ALF16_3_4_5_OTTM,3_4,NA,ALF16_3_4_OTTM,ALF16_3_4_5_OTTM
10_05_17,HGT,3,ALF16,1,2,4,3,6,OTTM,3_4_6,ALF16_3_4_6_OTTM,3_4,35,ALF16_3_4_OTTM,ALF16_3_4_6_OTTM
10_31_18,HGT,4,ALF16,1,2,4,3,1,OTTM,3_4_1,ALF16_3_4_1_OTTM,3_4,12.5,ALF16_3_4_OTTM,ALF16_3_4_1_OTTM
10_31_18,HGT,4,ALF16,1,2,4,3,2,OTTM,3_4_2,ALF16_3_4_2_OTTM,3_4,5,ALF16_3_4_OTTM,ALF16_3_4_2_OTTM
10_31_18,HGT,4,ALF16,1,2,4,3,3,OTTM,3_4_3,ALF16_3_4_3_OTTM,3_4,NA,ALF16_3_4_OTTM,ALF16_3_4_3_OTTM
10_31_18,HGT,4,ALF16,1,2,4,3,4,OTTM,3_4_4,ALF16_3_4_4_OTTM,3_4,NA,ALF16_3_4_OTTM,ALF16_3_4_4_OTTM
10_31_18,HGT,4,ALF16,1,2,4,3,5,OTTM,3_4_5,ALF16_3_4_5_OTTM,3_4,NA,ALF16_3_4_OTTM,ALF16_3_4_5_OTTM
10_31_18,HGT,4,ALF16,1,2,4,3,6,OTTM,3_4_6,ALF16_3_4_6_OTTM,3_4,10,ALF16_3_4_OTTM,ALF16_3_4_6_OTTM
09_22_19,HGT,5,ALF16,1,2,4,3,1,OTTM,3_4_1,ALF16_3_4_1_OTTM,3_4,77.5,ALF16_3_4_OTTM,ALF16_3_4_1_OTTM
09_22_19,HGT,5,ALF16,1,2,4,3,2,OTTM,3_4_2,ALF16_3_4_2_OTTM,3_4,37.5,ALF16_3_4_OTTM,ALF16_3_4_2_OTTM
09_22_19,HGT,5,ALF16,1,2,4,3,3,OTTM,3_4_3,ALF16_3_4_3_OTTM,3_4,NA,ALF16_3_4_OTTM,ALF16_3_4_3_OTTM
09_22_19,HGT,5,ALF16,1,2,4,3,4,OTTM,3_4_4,ALF16_3_4_4_OTTM,3_4,NA,ALF16_3_4_OTTM,ALF16_3_4_4_OTTM
09_22_19,HGT,5,ALF16,1,2,4,3,5,OTTM,3_4_5,ALF16_3_4_5_OTTM,3_4,NA,ALF16_3_4_OTTM,ALF16_3_4_5_OTTM
09_22_19,HGT,5,ALF16,1,2,4,3,6,OTTM,3_4_6,ALF16_3_4_6_OTTM,3_4,55,ALF16_3_4_OTTM,ALF16_3_4_6_OTTM
07_12_17,HGT,1,ALF16,1,2,5,3,1,SIBR,3_5_1,ALF16_3_5_1_SIBR,3_5,40,ALF16_3_5_SIBR,ALF16_3_5_1_SIBR
07_12_17,HGT,1,ALF16,1,2,5,3,2,SIBR,3_5_2,ALF16_3_5_2_SIBR,3_5,25,ALF16_3_5_SIBR,ALF16_3_5_2_SIBR
07_12_17,HGT,1,ALF16,1,2,5,3,3,SIBR,3_5_3,ALF16_3_5_3_SIBR,3_5,50,ALF16_3_5_SIBR,ALF16_3_5_3_SIBR
07_12_17,HGT,1,ALF16,1,2,5,3,4,SIBR,3_5_4,ALF16_3_5_4_SIBR,3_5,50,ALF16_3_5_SIBR,ALF16_3_5_4_SIBR
07_12_17,HGT,1,ALF16,1,2,5,3,5,SIBR,3_5_5,ALF16_3_5_5_SIBR,3_5,35,ALF16_3_5_SIBR,ALF16_3_5_5_SIBR
07_12_17,HGT,1,ALF16,1,2,5,3,6,SIBR,3_5_6,ALF16_3_5_6_SIBR,3_5,50,ALF16_3_5_SIBR,ALF16_3_5_6_SIBR
08_18_17,HGT,2,ALF16,1,2,5,3,1,SIBR,3_5_1,ALF16_3_5_1_SIBR,3_5,30,ALF16_3_5_SIBR,ALF16_3_5_1_SIBR
08_18_17,HGT,2,ALF16,1,2,5,3,2,SIBR,3_5_2,ALF16_3_5_2_SIBR,3_5,27.5,ALF16_3_5_SIBR,ALF16_3_5_2_SIBR
08_18_17,HGT,2,ALF16,1,2,5,3,3,SIBR,3_5_3,ALF16_3_5_3_SIBR,3_5,45,ALF16_3_5_SIBR,ALF16_3_5_3_SIBR
08_18_17,HGT,2,ALF16,1,2,5,3,4,SIBR,3_5_4,ALF16_3_5_4_SIBR,3_5,35,ALF16_3_5_SIBR,ALF16_3_5_4_SIBR
08_18_17,HGT,2,ALF16,1,2,5,3,5,SIBR,3_5_5,ALF16_3_5_5_SIBR,3_5,30,ALF16_3_5_SIBR,ALF16_3_5_5_SIBR
08_18_17,HGT,2,ALF16,1,2,5,3,6,SIBR,3_5_6,ALF16_3_5_6_SIBR,3_5,45,ALF16_3_5_SIBR,ALF16_3_5_6_SIBR
10_05_17,HGT,3,ALF16,1,2,5,3,1,SIBR,3_5_1,ALF16_3_5_1_SIBR,3_5,10,ALF16_3_5_SIBR,ALF16_3_5_1_SIBR
10_05_17,HGT,3,ALF16,1,2,5,3,2,SIBR,3_5_2,ALF16_3_5_2_SIBR,3_5,7.5,ALF16_3_5_SIBR,ALF16_3_5_2_SIBR
10_05_17,HGT,3,ALF16,1,2,5,3,3,SIBR,3_5_3,ALF16_3_5_3_SIBR,3_5,35,ALF16_3_5_SIBR,ALF16_3_5_3_SIBR
10_05_17,HGT,3,ALF16,1,2,5,3,4,SIBR,3_5_4,ALF16_3_5_4_SIBR,3_5,20,ALF16_3_5_SIBR,ALF16_3_5_4_SIBR
10_05_17,HGT,3,ALF16,1,2,5,3,5,SIBR,3_5_5,ALF16_3_5_5_SIBR,3_5,20,ALF16_3_5_SIBR,ALF16_3_5_5_SIBR
10_05_17,HGT,3,ALF16,1,2,5,3,6,SIBR,3_5_6,ALF16_3_5_6_SIBR,3_5,30,ALF16_3_5_SIBR,ALF16_3_5_6_SIBR
10_31_18,HGT,4,ALF16,1,2,5,3,1,SIBR,3_5_1,ALF16_3_5_1_SIBR,3_5,NA,ALF16_3_5_SIBR,ALF16_3_5_1_SIBR
10_31_18,HGT,4,ALF16,1,2,5,3,2,SIBR,3_5_2,ALF16_3_5_2_SIBR,3_5,0,ALF16_3_5_SIBR,ALF16_3_5_2_SIBR
10_31_18,HGT,4,ALF16,1,2,5,3,3,SIBR,3_5_3,ALF16_3_5_3_SIBR,3_5,12.5,ALF16_3_5_SIBR,ALF16_3_5_3_SIBR
10_31_18,HGT,4,ALF16,1,2,5,3,4,SIBR,3_5_4,ALF16_3_5_4_SIBR,3_5,5,ALF16_3_5_SIBR,ALF16_3_5_4_SIBR
10_31_18,HGT,4,ALF16,1,2,5,3,5,SIBR,3_5_5,ALF16_3_5_5_SIBR,3_5,5,ALF16_3_5_SIBR,ALF16_3_5_5_SIBR
10_31_18,HGT,4,ALF16,1,2,5,3,6,SIBR,3_5_6,ALF16_3_5_6_SIBR,3_5,15,ALF16_3_5_SIBR,ALF16_3_5_6_SIBR
09_22_19,HGT,5,ALF16,1,2,5,3,1,SIBR,3_5_1,ALF16_3_5_1_SIBR,3_5,NA,ALF16_3_5_SIBR,ALF16_3_5_1_SIBR
09_22_19,HGT,5,ALF16,1,2,5,3,2,SIBR,3_5_2,ALF16_3_5_2_SIBR,3_5,25,ALF16_3_5_SIBR,ALF16_3_5_2_SIBR
09_22_19,HGT,5,ALF16,1,2,5,3,3,SIBR,3_5_3,ALF16_3_5_3_SIBR,3_5,67.5,ALF16_3_5_SIBR,ALF16_3_5_3_SIBR
09_22_19,HGT,5,ALF16,1,2,5,3,4,SIBR,3_5_4,ALF16_3_5_4_SIBR,3_5,40,ALF16_3_5_SIBR,ALF16_3_5_4_SIBR
09_22_19,HGT,5,ALF16,1,2,5,3,5,SIBR,3_5_5,ALF16_3_5_5_SIBR,3_5,40,ALF16_3_5_SIBR,ALF16_3_5_5_SIBR
09_22_19,HGT,5,ALF16,1,2,5,3,6,SIBR,3_5_6,ALF16_3_5_6_SIBR,3_5,52.5,ALF16_3_5_SIBR,ALF16_3_5_6_SIBR
07_12_17,HGT,1,ALF16,1,2,6,3,1,OTTM,3_6_1,ALF16_3_6_1_OTTM,3_6,80,ALF16_3_6_OTTM,ALF16_3_6_1_OTTM
07_12_17,HGT,1,ALF16,1,2,6,3,2,OTTM,3_6_2,ALF16_3_6_2_OTTM,3_6,60,ALF16_3_6_OTTM,ALF16_3_6_2_OTTM
07_12_17,HGT,1,ALF16,1,2,6,3,3,OTTM,3_6_3,ALF16_3_6_3_OTTM,3_6,55,ALF16_3_6_OTTM,ALF16_3_6_3_OTTM
07_12_17,HGT,1,ALF16,1,2,6,3,4,OTTM,3_6_4,ALF16_3_6_4_OTTM,3_6,70,ALF16_3_6_OTTM,ALF16_3_6_4_OTTM
07_12_17,HGT,1,ALF16,1,2,6,3,5,OTTM,3_6_5,ALF16_3_6_5_OTTM,3_6,60,ALF16_3_6_OTTM,ALF16_3_6_5_OTTM
07_12_17,HGT,1,ALF16,1,2,6,3,6,OTTM,3_6_6,ALF16_3_6_6_OTTM,3_6,65,ALF16_3_6_OTTM,ALF16_3_6_6_OTTM
08_18_17,HGT,2,ALF16,1,2,6,3,1,OTTM,3_6_1,ALF16_3_6_1_OTTM,3_6,85,ALF16_3_6_OTTM,ALF16_3_6_1_OTTM
08_18_17,HGT,2,ALF16,1,2,6,3,2,OTTM,3_6_2,ALF16_3_6_2_OTTM,3_6,57.5,ALF16_3_6_OTTM,ALF16_3_6_2_OTTM
08_18_17,HGT,2,ALF16,1,2,6,3,3,OTTM,3_6_3,ALF16_3_6_3_OTTM,3_6,47.5,ALF16_3_6_OTTM,ALF16_3_6_3_OTTM
08_18_17,HGT,2,ALF16,1,2,6,3,4,OTTM,3_6_4,ALF16_3_6_4_OTTM,3_6,67.5,ALF16_3_6_OTTM,ALF16_3_6_4_OTTM
08_18_17,HGT,2,ALF16,1,2,6,3,5,OTTM,3_6_5,ALF16_3_6_5_OTTM,3_6,50,ALF16_3_6_OTTM,ALF16_3_6_5_OTTM
08_18_17,HGT,2,ALF16,1,2,6,3,6,OTTM,3_6_6,ALF16_3_6_6_OTTM,3_6,60,ALF16_3_6_OTTM,ALF16_3_6_6_OTTM
10_05_17,HGT,3,ALF16,1,2,6,3,1,OTTM,3_6_1,ALF16_3_6_1_OTTM,3_6,55,ALF16_3_6_OTTM,ALF16_3_6_1_OTTM
10_05_17,HGT,3,ALF16,1,2,6,3,2,OTTM,3_6_2,ALF16_3_6_2_OTTM,3_6,55,ALF16_3_6_OTTM,ALF16_3_6_2_OTTM
10_05_17,HGT,3,ALF16,1,2,6,3,3,OTTM,3_6_3,ALF16_3_6_3_OTTM,3_6,42.5,ALF16_3_6_OTTM,ALF16_3_6_3_OTTM
10_05_17,HGT,3,ALF16,1,2,6,3,4,OTTM,3_6_4,ALF16_3_6_4_OTTM,3_6,60,ALF16_3_6_OTTM,ALF16_3_6_4_OTTM
10_05_17,HGT,3,ALF16,1,2,6,3,5,OTTM,3_6_5,ALF16_3_6_5_OTTM,3_6,45,ALF16_3_6_OTTM,ALF16_3_6_5_OTTM
10_05_17,HGT,3,ALF16,1,2,6,3,6,OTTM,3_6_6,ALF16_3_6_6_OTTM,3_6,50,ALF16_3_6_OTTM,ALF16_3_6_6_OTTM
10_31_18,HGT,4,ALF16,1,2,6,3,1,OTTM,3_6_1,ALF16_3_6_1_OTTM,3_6,10,ALF16_3_6_OTTM,ALF16_3_6_1_OTTM
10_31_18,HGT,4,ALF16,1,2,6,3,2,OTTM,3_6_2,ALF16_3_6_2_OTTM,3_6,12.5,ALF16_3_6_OTTM,ALF16_3_6_2_OTTM
10_31_18,HGT,4,ALF16,1,2,6,3,3,OTTM,3_6_3,ALF16_3_6_3_OTTM,3_6,NA,ALF16_3_6_OTTM,ALF16_3_6_3_OTTM
10_31_18,HGT,4,ALF16,1,2,6,3,4,OTTM,3_6_4,ALF16_3_6_4_OTTM,3_6,17.5,ALF16_3_6_OTTM,ALF16_3_6_4_OTTM
10_31_18,HGT,4,ALF16,1,2,6,3,5,OTTM,3_6_5,ALF16_3_6_5_OTTM,3_6,10,ALF16_3_6_OTTM,ALF16_3_6_5_OTTM
10_31_18,HGT,4,ALF16,1,2,6,3,6,OTTM,3_6_6,ALF16_3_6_6_OTTM,3_6,20,ALF16_3_6_OTTM,ALF16_3_6_6_OTTM
09_22_19,HGT,5,ALF16,1,2,6,3,1,OTTM,3_6_1,ALF16_3_6_1_OTTM,3_6,75,ALF16_3_6_OTTM,ALF16_3_6_1_OTTM
09_22_19,HGT,5,ALF16,1,2,6,3,2,OTTM,3_6_2,ALF16_3_6_2_OTTM,3_6,65,ALF16_3_6_OTTM,ALF16_3_6_2_OTTM
09_22_19,HGT,5,ALF16,1,2,6,3,3,OTTM,3_6_3,ALF16_3_6_3_OTTM,3_6,NA,ALF16_3_6_OTTM,ALF16_3_6_3_OTTM
09_22_19,HGT,5,ALF16,1,2,6,3,4,OTTM,3_6_4,ALF16_3_6_4_OTTM,3_6,52.5,ALF16_3_6_OTTM,ALF16_3_6_4_OTTM
09_22_19,HGT,5,ALF16,1,2,6,3,5,OTTM,3_6_5,ALF16_3_6_5_OTTM,3_6,60,ALF16_3_6_OTTM,ALF16_3_6_5_OTTM
09_22_19,HGT,5,ALF16,1,2,6,3,6,OTTM,3_6_6,ALF16_3_6_6_OTTM,3_6,45,ALF16_3_6_OTTM,ALF16_3_6_6_OTTM
07_12_17,HGT,1,ALF16,2,2,7,3,1,CASIA,3_7_1,ALF16_3_7_1_CASIA,3_7,70,ALF16_3_7_CASIA,ALF16_3_7_1_CASIA
07_12_17,HGT,1,ALF16,2,2,7,3,2,CASIA,3_7_2,ALF16_3_7_2_CASIA,3_7,65,ALF16_3_7_CASIA,ALF16_3_7_2_CASIA
07_12_17,HGT,1,ALF16,2,2,7,3,3,CASIA,3_7_3,ALF16_3_7_3_CASIA,3_7,60,ALF16_3_7_CASIA,ALF16_3_7_3_CASIA
07_12_17,HGT,1,ALF16,2,2,7,3,4,CASIA,3_7_4,ALF16_3_7_4_CASIA,3_7,65,ALF16_3_7_CASIA,ALF16_3_7_4_CASIA
07_12_17,HGT,1,ALF16,2,2,7,3,5,CASIA,3_7_5,ALF16_3_7_5_CASIA,3_7,40,ALF16_3_7_CASIA,ALF16_3_7_5_CASIA
07_12_17,HGT,1,ALF16,2,2,7,3,6,CASIA,3_7_6,ALF16_3_7_6_CASIA,3_7,55,ALF16_3_7_CASIA,ALF16_3_7_6_CASIA
08_18_17,HGT,2,ALF16,2,2,7,3,1,CASIA,3_7_1,ALF16_3_7_1_CASIA,3_7,62.5,ALF16_3_7_CASIA,ALF16_3_7_1_CASIA
08_18_17,HGT,2,ALF16,2,2,7,3,2,CASIA,3_7_2,ALF16_3_7_2_CASIA,3_7,70,ALF16_3_7_CASIA,ALF16_3_7_2_CASIA
08_18_17,HGT,2,ALF16,2,2,7,3,3,CASIA,3_7_3,ALF16_3_7_3_CASIA,3_7,55,ALF16_3_7_CASIA,ALF16_3_7_3_CASIA
08_18_17,HGT,2,ALF16,2,2,7,3,4,CASIA,3_7_4,ALF16_3_7_4_CASIA,3_7,67.5,ALF16_3_7_CASIA,ALF16_3_7_4_CASIA
08_18_17,HGT,2,ALF16,2,2,7,3,5,CASIA,3_7_5,ALF16_3_7_5_CASIA,3_7,50,ALF16_3_7_CASIA,ALF16_3_7_5_CASIA
08_18_17,HGT,2,ALF16,2,2,7,3,6,CASIA,3_7_6,ALF16_3_7_6_CASIA,3_7,60,ALF16_3_7_CASIA,ALF16_3_7_6_CASIA
10_05_17,HGT,3,ALF16,2,2,7,3,1,CASIA,3_7_1,ALF16_3_7_1_CASIA,3_7,35,ALF16_3_7_CASIA,ALF16_3_7_1_CASIA
10_05_17,HGT,3,ALF16,2,2,7,3,2,CASIA,3_7_2,ALF16_3_7_2_CASIA,3_7,47.5,ALF16_3_7_CASIA,ALF16_3_7_2_CASIA
10_05_17,HGT,3,ALF16,2,2,7,3,3,CASIA,3_7_3,ALF16_3_7_3_CASIA,3_7,25,ALF16_3_7_CASIA,ALF16_3_7_3_CASIA
10_05_17,HGT,3,ALF16,2,2,7,3,4,CASIA,3_7_4,ALF16_3_7_4_CASIA,3_7,55,ALF16_3_7_CASIA,ALF16_3_7_4_CASIA
10_05_17,HGT,3,ALF16,2,2,7,3,5,CASIA,3_7_5,ALF16_3_7_5_CASIA,3_7,40,ALF16_3_7_CASIA,ALF16_3_7_5_CASIA
10_05_17,HGT,3,ALF16,2,2,7,3,6,CASIA,3_7_6,ALF16_3_7_6_CASIA,3_7,32.5,ALF16_3_7_CASIA,ALF16_3_7_6_CASIA
10_31_18,HGT,4,ALF16,2,2,7,3,1,CASIA,3_7_1,ALF16_3_7_1_CASIA,3_7,0,ALF16_3_7_CASIA,ALF16_3_7_1_CASIA
10_31_18,HGT,4,ALF16,2,2,7,3,2,CASIA,3_7_2,ALF16_3_7_2_CASIA,3_7,NA,ALF16_3_7_CASIA,ALF16_3_7_2_CASIA
10_31_18,HGT,4,ALF16,2,2,7,3,3,CASIA,3_7_3,ALF16_3_7_3_CASIA,3_7,NA,ALF16_3_7_CASIA,ALF16_3_7_3_CASIA
10_31_18,HGT,4,ALF16,2,2,7,3,4,CASIA,3_7_4,ALF16_3_7_4_CASIA,3_7,15,ALF16_3_7_CASIA,ALF16_3_7_4_CASIA
10_31_18,HGT,4,ALF16,2,2,7,3,5,CASIA,3_7_5,ALF16_3_7_5_CASIA,3_7,12.5,ALF16_3_7_CASIA,ALF16_3_7_5_CASIA
10_31_18,HGT,4,ALF16,2,2,7,3,6,CASIA,3_7_6,ALF16_3_7_6_CASIA,3_7,7.5,ALF16_3_7_CASIA,ALF16_3_7_6_CASIA
09_22_19,HGT,5,ALF16,2,2,7,3,1,CASIA,3_7_1,ALF16_3_7_1_CASIA,3_7,47.5,ALF16_3_7_CASIA,ALF16_3_7_1_CASIA
09_22_19,HGT,5,ALF16,2,2,7,3,2,CASIA,3_7_2,ALF16_3_7_2_CASIA,3_7,NA,ALF16_3_7_CASIA,ALF16_3_7_2_CASIA
09_22_19,HGT,5,ALF16,2,2,7,3,3,CASIA,3_7_3,ALF16_3_7_3_CASIA,3_7,NA,ALF16_3_7_CASIA,ALF16_3_7_3_CASIA
09_22_19,HGT,5,ALF16,2,2,7,3,4,CASIA,3_7_4,ALF16_3_7_4_CASIA,3_7,57.5,ALF16_3_7_CASIA,ALF16_3_7_4_CASIA
09_22_19,HGT,5,ALF16,2,2,7,3,5,CASIA,3_7_5,ALF16_3_7_5_CASIA,3_7,55,ALF16_3_7_CASIA,ALF16_3_7_5_CASIA
09_22_19,HGT,5,ALF16,2,2,7,3,6,CASIA,3_7_6,ALF16_3_7_6_CASIA,3_7,50,ALF16_3_7_CASIA,ALF16_3_7_6_CASIA
07_12_17,HGT,1,ALF16,2,2,8,3,1,SIBR,3_8_1,ALF16_3_8_1_SIBR,3_8,50,ALF16_3_8_SIBR,ALF16_3_8_1_SIBR
07_12_17,HGT,1,ALF16,2,2,8,3,2,SIBR,3_8_2,ALF16_3_8_2_SIBR,3_8,45,ALF16_3_8_SIBR,ALF16_3_8_2_SIBR
07_12_17,HGT,1,ALF16,2,2,8,3,3,SIBR,3_8_3,ALF16_3_8_3_SIBR,3_8,55,ALF16_3_8_SIBR,ALF16_3_8_3_SIBR
07_12_17,HGT,1,ALF16,2,2,8,3,4,SIBR,3_8_4,ALF16_3_8_4_SIBR,3_8,50,ALF16_3_8_SIBR,ALF16_3_8_4_SIBR
07_12_17,HGT,1,ALF16,2,2,8,3,5,SIBR,3_8_5,ALF16_3_8_5_SIBR,3_8,45,ALF16_3_8_SIBR,ALF16_3_8_5_SIBR
07_12_17,HGT,1,ALF16,2,2,8,3,6,SIBR,3_8_6,ALF16_3_8_6_SIBR,3_8,45,ALF16_3_8_SIBR,ALF16_3_8_6_SIBR
08_18_17,HGT,2,ALF16,2,2,8,3,1,SIBR,3_8_1,ALF16_3_8_1_SIBR,3_8,40,ALF16_3_8_SIBR,ALF16_3_8_1_SIBR
08_18_17,HGT,2,ALF16,2,2,8,3,2,SIBR,3_8_2,ALF16_3_8_2_SIBR,3_8,37.5,ALF16_3_8_SIBR,ALF16_3_8_2_SIBR
08_18_17,HGT,2,ALF16,2,2,8,3,3,SIBR,3_8_3,ALF16_3_8_3_SIBR,3_8,40,ALF16_3_8_SIBR,ALF16_3_8_3_SIBR
08_18_17,HGT,2,ALF16,2,2,8,3,4,SIBR,3_8_4,ALF16_3_8_4_SIBR,3_8,45,ALF16_3_8_SIBR,ALF16_3_8_4_SIBR
08_18_17,HGT,2,ALF16,2,2,8,3,5,SIBR,3_8_5,ALF16_3_8_5_SIBR,3_8,35,ALF16_3_8_SIBR,ALF16_3_8_5_SIBR
08_18_17,HGT,2,ALF16,2,2,8,3,6,SIBR,3_8_6,ALF16_3_8_6_SIBR,3_8,40,ALF16_3_8_SIBR,ALF16_3_8_6_SIBR
10_05_17,HGT,3,ALF16,2,2,8,3,1,SIBR,3_8_1,ALF16_3_8_1_SIBR,3_8,20,ALF16_3_8_SIBR,ALF16_3_8_1_SIBR
10_05_17,HGT,3,ALF16,2,2,8,3,2,SIBR,3_8_2,ALF16_3_8_2_SIBR,3_8,20,ALF16_3_8_SIBR,ALF16_3_8_2_SIBR
10_05_17,HGT,3,ALF16,2,2,8,3,3,SIBR,3_8_3,ALF16_3_8_3_SIBR,3_8,17.5,ALF16_3_8_SIBR,ALF16_3_8_3_SIBR
10_05_17,HGT,3,ALF16,2,2,8,3,4,SIBR,3_8_4,ALF16_3_8_4_SIBR,3_8,25,ALF16_3_8_SIBR,ALF16_3_8_4_SIBR
10_05_17,HGT,3,ALF16,2,2,8,3,5,SIBR,3_8_5,ALF16_3_8_5_SIBR,3_8,17.5,ALF16_3_8_SIBR,ALF16_3_8_5_SIBR
10_05_17,HGT,3,ALF16,2,2,8,3,6,SIBR,3_8_6,ALF16_3_8_6_SIBR,3_8,15,ALF16_3_8_SIBR,ALF16_3_8_6_SIBR
10_31_18,HGT,4,ALF16,2,2,8,3,1,SIBR,3_8_1,ALF16_3_8_1_SIBR,3_8,NA,ALF16_3_8_SIBR,ALF16_3_8_1_SIBR
10_31_18,HGT,4,ALF16,2,2,8,3,2,SIBR,3_8_2,ALF16_3_8_2_SIBR,3_8,5,ALF16_3_8_SIBR,ALF16_3_8_2_SIBR
10_31_18,HGT,4,ALF16,2,2,8,3,3,SIBR,3_8_3,ALF16_3_8_3_SIBR,3_8,10,ALF16_3_8_SIBR,ALF16_3_8_3_SIBR
10_31_18,HGT,4,ALF16,2,2,8,3,4,SIBR,3_8_4,ALF16_3_8_4_SIBR,3_8,7.5,ALF16_3_8_SIBR,ALF16_3_8_4_SIBR
10_31_18,HGT,4,ALF16,2,2,8,3,5,SIBR,3_8_5,ALF16_3_8_5_SIBR,3_8,5,ALF16_3_8_SIBR,ALF16_3_8_5_SIBR
10_31_18,HGT,4,ALF16,2,2,8,3,6,SIBR,3_8_6,ALF16_3_8_6_SIBR,3_8,5,ALF16_3_8_SIBR,ALF16_3_8_6_SIBR
09_22_19,HGT,5,ALF16,2,2,8,3,1,SIBR,3_8_1,ALF16_3_8_1_SIBR,3_8,NA,ALF16_3_8_SIBR,ALF16_3_8_1_SIBR
09_22_19,HGT,5,ALF16,2,2,8,3,2,SIBR,3_8_2,ALF16_3_8_2_SIBR,3_8,50,ALF16_3_8_SIBR,ALF16_3_8_2_SIBR
09_22_19,HGT,5,ALF16,2,2,8,3,3,SIBR,3_8_3,ALF16_3_8_3_SIBR,3_8,37.5,ALF16_3_8_SIBR,ALF16_3_8_3_SIBR
